indicator_code,country_code,spatial_dim_type,year,sex_code,numeric_value,low,high
WHOSIS_000001,HUN,COUNTRY,2016,SEX_MLE,72.52246375,72.48498798,72.60958744
WHOSIS_000001,IRL,COUNTRY,2007,SEX_FMLE,81.59413174,81.5533812,81.69294602
WHOSIS_000001,CYP,COUNTRY,2000,SEX_MLE,76.64605595,76.42583483,76.90424895
WHOSIS_000001,SLE,COUNTRY,2020,SEX_BTSX,60.52060193,59.13739255,62.05539802
WHOSIS_000001,MNG,COUNTRY,2017,SEX_MLE,65.87732497,65.50675503,66.22797295
WHOSIS_000001,GBR,COUNTRY,2016,SEX_FMLE,82.49234847,82.43758701,82.54710993
WHOSIS_000001,CMR,COUNTRY,2016,SEX_MLE,58.04176971,57.08284279,59.20395834
WHOSIS_000001,SLV,COUNTRY,2017,SEX_MLE,69.13363726,68.95439364,69.39225668
WHOSIS_000001,KHM,COUNTRY,2002,SEX_MLE,58.53867048,57.93228043,59.12199147
WHOSIS_000001,BWA,COUNTRY,2011,SEX_FMLE,60.34648683,58.71277999,61.72383757
WHOSIS_000001,NOR,COUNTRY,2007,SEX_BTSX,80.35099102,80.33998961,80.44252422
WHOSIS_000001,ROU,COUNTRY,2005,SEX_BTSX,72.09847343,72.01653875,72.24158792
WHOSIS_000001,WB_LI,WORLDBANKINCOMEGROUP,2002,SEX_MLE,53.62118956,52.81658639,54.50434212
WHOSIS_000001,USA,COUNTRY,2000,SEX_FMLE,79.06422238,79.01403918,79.11440558
WHOSIS_000001,KHM,COUNTRY,2020,SEX_BTSX,69.84097141,69.21349483,70.68878804
WHOSIS_000001,GMB,COUNTRY,2020,SEX_MLE,62.68481395,61.757878,63.50844442
WHOSIS_000001,FJI,COUNTRY,2002,SEX_FMLE,69.04812854,68.69989645,69.34315547
WHOSIS_000001,MDV,COUNTRY,2021,SEX_MLE,74.5091854,74.094985,75.0172286
WHOSIS_000001,IDN,COUNTRY,2001,SEX_MLE,66.22192225,65.65016189,66.69361192
WHOSIS_000001,CIV,COUNTRY,2015,SEX_MLE,58.6830067,57.66651275,59.6678997
WHOSIS_000001,ITA,COUNTRY,2019,SEX_FMLE,84.91374148,84.86097162,84.96651135
WHOSIS_000001,POL,COUNTRY,2012,SEX_BTSX,76.63330274,76.62640789,76.70352744
WHOSIS_000001,MKD,COUNTRY,2013,SEX_FMLE,77.52656532,77.43973901,77.72804202
WHOSIS_000001,DOM,COUNTRY,2003,SEX_BTSX,73.229535,72.67463963,73.93388558
WHOSIS_000001,LBY,COUNTRY,2013,SEX_BTSX,74.21873286,73.75941719,74.77182085
WHOSIS_000001,BRN,COUNTRY,2000,SEX_BTSX,75.50502993,75.25047381,75.78327418
WHOSIS_000001,COL,COUNTRY,2021,SEX_MLE,71.55393166,71.08878885,72.02388001
WHOSIS_000001,SGP,COUNTRY,2016,SEX_MLE,81.0418995,81.0228225,81.14172041
WHOSIS_000001,SSD,COUNTRY,2019,SEX_FMLE,61.15557002,59.95350364,62.55800495
WHOSIS_000001,MLT,COUNTRY,2020,SEX_FMLE,83.86382201,83.69288302,84.09570374
WHOSIS_000001,MEX,COUNTRY,2018,SEX_BTSX,75.91673747,75.75777096,76.13294457
WHOSIS_000001,GAB,COUNTRY,2010,SEX_MLE,60.00033754,59.30822593,60.81195038
WHOSIS_000001,SAU,COUNTRY,2004,SEX_BTSX,71.6044008,71.29774604,72.01851342
WHOSIS_000001,BLZ,COUNTRY,2000,SEX_BTSX,70.09513226,69.88600355,70.34545674
WHOSIS_000001,PNG,COUNTRY,2004,SEX_MLE,62.95675317,62.20088282,63.85177442
WHOSIS_000001,LCA,COUNTRY,2007,SEX_FMLE,78.7686543,78.51163906,79.06405098
WHOSIS_000001,AUT,COUNTRY,2005,SEX_MLE,76.54486679,76.52987401,76.62574733
WHOSIS_000001,GHA,COUNTRY,2009,SEX_BTSX,61.52802106,60.98286867,62.20816251
WHOSIS_000001,STP,COUNTRY,2018,SEX_BTSX,71.4403986,70.7882398,71.9690627
WHOSIS_000001,IDN,COUNTRY,2013,SEX_FMLE,71.79630339,71.29803082,72.43056759
WHOSIS_000001,IRQ,COUNTRY,2000,SEX_FMLE,71.91155955,71.23849958,72.81149529
WHOSIS_000001,NOR,COUNTRY,2004,SEX_FMLE,82.12723843,82.10840287,82.22402975
WHOSIS_000001,PRK,COUNTRY,2006,SEX_MLE,66.63103794,66.05262639,67.21403585
WHOSIS_000001,MWI,COUNTRY,2018,SEX_BTSX,62.91863389,62.14988783,63.55746855
WHOSIS_000001,DJI,COUNTRY,2015,SEX_FMLE,65.57490811,64.44684753,66.64899177
WHOSIS_000001,VEN,COUNTRY,2021,SEX_FMLE,75.94954041,75.27344405,76.54358045
WHOSIS_000001,AMR,REGION,2004,SEX_MLE,72.2923419,72.10945164,72.51937535
WHOSIS_000001,NAM,COUNTRY,2000,SEX_FMLE,55.08662745,54.03646161,56.43345046
WHOSIS_000001,HTI,COUNTRY,2000,SEX_FMLE,56.52123763,55.41689514,57.24081621
WHOSIS_000001,ITA,COUNTRY,2009,SEX_FMLE,83.87318502,83.81935453,83.9270155
WHOSIS_000001,WB_LI,WORLDBANKINCOMEGROUP,2003,SEX_FMLE,57.27845596,56.45662299,58.09383568
WHOSIS_000001,NIC,COUNTRY,2007,SEX_BTSX,76.42101694,76.14198495,76.79306266
WHOSIS_000001,CZE,COUNTRY,2016,SEX_MLE,76.02510626,75.98441225,76.13394489
WHOSIS_000001,UKR,COUNTRY,2005,SEX_MLE,61.38397383,61.36020118,61.44560689
WHOSIS_000001,AZE,COUNTRY,2011,SEX_BTSX,70.38906117,70.00567807,70.9088781
WHOSIS_000001,NOR,COUNTRY,2000,SEX_BTSX,78.53510862,78.49455803,78.63075188
WHOSIS_000001,WSM,COUNTRY,2013,SEX_MLE,68.94650375,68.42141048,69.58838962
WHOSIS_000001,BRN,COUNTRY,2010,SEX_BTSX,76.97095289,76.7315435,77.29114795
WHOSIS_000001,MOZ,COUNTRY,2006,SEX_BTSX,52.16412753,51.37128988,52.90632572
WHOSIS_000001,BIH,COUNTRY,2008,SEX_MLE,73.68723355,73.61560105,73.83901946
WHOSIS_000001,NOR,COUNTRY,2014,SEX_FMLE,83.6678244,83.65178883,83.75716764
WHOSIS_000001,AMR,REGION,2001,SEX_FMLE,77.17928947,77.02873374,77.37995979
WHOSIS_000001,SWE,COUNTRY,2021,SEX_MLE,81.02212976,80.72904635,81.38635889
WHOSIS_000001,LBY,COUNTRY,2004,SEX_BTSX,73.84878468,73.50256066,74.30172459
WHOSIS_000001,WB_LI,WORLDBANKINCOMEGROUP,2004,SEX_MLE,55.15380154,54.55266049,55.97903698
WHOSIS_000001,GBR,COUNTRY,2013,SEX_MLE,78.90185915,78.84600935,78.95770895
WHOSIS_000001,MLI,COUNTRY,2008,SEX_FMLE,57.90781673,57.15171871,58.80419357
WHOSIS_000001,HTI,COUNTRY,2015,SEX_MLE,62.27209442,61.19908137,63.19177629
WHOSIS_000001,AFG,COUNTRY,2009,SEX_BTSX,58.52946588,57.5478175,59.44555685
WHOSIS_000001,EMR,REGION,2006,SEX_MLE,65.42013747,64.7090144,66.06334583
WHOSIS_000001,KAZ,COUNTRY,2001,SEX_FMLE,70.2679349,69.97338272,70.57474244
WHOSIS_000001,SWZ,COUNTRY,2004,SEX_BTSX,41.87434793,40.34013038,43.67101813
WHOSIS_000001,UKR,COUNTRY,2016,SEX_FMLE,77.27501377,77.26592321,77.36278571
WHOSIS_000001,BOL,COUNTRY,2007,SEX_BTSX,69.47053335,68.90135189,70.20112048
WHOSIS_000001,TTO,COUNTRY,2007,SEX_FMLE,75.42670223,75.18463781,75.71758031
WHOSIS_000001,LBR,COUNTRY,2013,SEX_FMLE,61.9271826,61.02574396,62.89591111
WHOSIS_000001,EUR,REGION,2021,SEX_BTSX,76.28728907,76.16793598,76.51919585
WHOSIS_000001,ISR,COUNTRY,2020,SEX_MLE,80.36306142,80.35112757,80.44959332
WHOSIS_000001,FSM,COUNTRY,2019,SEX_BTSX,65.9434567,65.05280856,66.84182792
WHOSIS_000001,WSM,COUNTRY,2011,SEX_MLE,69.15642883,68.52749325,69.93664859
WHOSIS_000001,ZWE,COUNTRY,2016,SEX_BTSX,57.9178434,57.010693,58.86056646
WHOSIS_000001,MUS,COUNTRY,2017,SEX_BTSX,74.11525101,73.98992045,74.31437468
WHOSIS_000001,KGZ,COUNTRY,2011,SEX_MLE,65.63501088,65.38883183,65.94681431
WHOSIS_000001,ISR,COUNTRY,2003,SEX_BTSX,79.09724844,79.07867735,79.18371478
WHOSIS_000001,ISL,COUNTRY,2004,SEX_MLE,78.96299755,78.84216527,79.11875503
WHOSIS_000001,THA,COUNTRY,2003,SEX_BTSX,72.03975902,71.5836411,72.566144
WHOSIS_000001,DOM,COUNTRY,2021,SEX_FMLE,76.75536232,76.28025348,77.38118385
WHOSIS_000001,JPN,COUNTRY,2005,SEX_BTSX,82.23817071,82.18796141,82.28838
WHOSIS_000001,EST,COUNTRY,2014,SEX_FMLE,81.49312641,81.34781452,81.70966736
WHOSIS_000001,BRN,COUNTRY,2017,SEX_FMLE,77.70316646,77.46176793,78.01819279
WHOSIS_000001,ITA,COUNTRY,2003,SEX_BTSX,79.81728413,79.75909845,79.8754698
WHOSIS_000001,BGR,COUNTRY,2005,SEX_FMLE,76.13493382,76.04918416,76.29040231
WHOSIS_000001,MWI,COUNTRY,2008,SEX_FMLE,56.1793423,55.39205527,57.14160803
WHOSIS_000001,AZE,COUNTRY,2006,SEX_MLE,64.69478295,64.18326177,65.36783229
WHOSIS_000001,MNG,COUNTRY,2007,SEX_FMLE,70.81850532,70.48246915,71.19129556
WHOSIS_000001,UGA,COUNTRY,2012,SEX_FMLE,64.61813285,63.8660964,65.38957213
WHOSIS_000001,EGY,COUNTRY,2015,SEX_BTSX,70.05641038,69.75835473,70.35654247
WHOSIS_000001,ZWE,COUNTRY,2007,SEX_FMLE,48.02604531,47.02850766,49.51305547
WHOSIS_000001,ERI,COUNTRY,2009,SEX_BTSX,60.06524888,59.20870119,61.05828468
WHOSIS_000001,ERI,COUNTRY,2005,SEX_MLE,55.0239662,54.24206147,55.96356275
WHOSIS_000001,LBY,COUNTRY,2018,SEX_MLE,71.54237024,70.87816834,72.4404557
WHOSIS_000001,COL,COUNTRY,2017,SEX_MLE,75.17464088,74.92320335,75.43910159
WHOSIS_000001,ITA,COUNTRY,2019,SEX_BTSX,82.98522568,82.92722223,83.04322913
WHOSIS_000001,BGD,COUNTRY,2012,SEX_FMLE,73.27484339,72.81812386,73.78010628
WHOSIS_000001,GTM,COUNTRY,2005,SEX_MLE,66.00007014,65.59757193,66.44211701
WHOSIS_000001,MAR,COUNTRY,2010,SEX_BTSX,72.37286998,71.78490253,73.23242263
WHOSIS_000001,CMR,COUNTRY,2012,SEX_BTSX,57.77355305,56.97568215,58.92691315
WHOSIS_000001,CRI,COUNTRY,2016,SEX_BTSX,80.11048492,80.03573376,80.25081301
WHOSIS_000001,PRK,COUNTRY,2021,SEX_FMLE,75.64984451,75.10427068,76.38886748
WHOSIS_000001,MMR,COUNTRY,2011,SEX_BTSX,65.22860154,64.58709676,65.80982845
WHOSIS_000001,DEU,COUNTRY,2007,SEX_MLE,77.21182137,77.14896407,77.27467866
WHOSIS_000001,ITA,COUNTRY,2014,SEX_FMLE,84.75157492,84.69588564,84.8072642
WHOSIS_000001,MDV,COUNTRY,2008,SEX_FMLE,76.00352038,75.83046901,76.28102638
WHOSIS_000001,BIH,COUNTRY,2016,SEX_MLE,74.59535865,74.51176208,74.73486188
WHOSIS_000001,PAN,COUNTRY,2007,SEX_BTSX,76.98645861,76.79951577,77.28295439
WHOSIS_000001,STP,COUNTRY,2016,SEX_FMLE,72.33005958,71.85323337,72.91808229
WHOSIS_000001,HTI,COUNTRY,2009,SEX_MLE,60.96914381,60.15880658,62.16606477
WHOSIS_000001,SWZ,COUNTRY,2009,SEX_BTSX,45.04734029,43.83158028,46.3262836
WHOSIS_000001,LTU,COUNTRY,2005,SEX_MLE,65.18161836,65.1196368,65.28713818
WHOSIS_000001,HTI,COUNTRY,2003,SEX_BTSX,57.92054551,57.12284414,58.7488696
WHOSIS_000001,CAN,COUNTRY,2005,SEX_MLE,77.64482634,77.64160573,77.71425956
WHOSIS_000001,AFG,COUNTRY,2018,SEX_FMLE,62.13596497,61.26206262,62.95937732
WHOSIS_000001,VCT,COUNTRY,2004,SEX_FMLE,74.94049766,74.69036656,75.26187943
WHOSIS_000001,GIN,COUNTRY,2006,SEX_BTSX,56.85533921,55.95903305,57.71514309
WHOSIS_000001,NOR,COUNTRY,2012,SEX_BTSX,81.23445235,81.21927981,81.32646899
WHOSIS_000001,TLS,COUNTRY,2001,SEX_FMLE,63.93858439,63.24734159,64.65471963
WHOSIS_000001,ITA,COUNTRY,2000,SEX_MLE,76.40953221,76.35017151,76.46889291
WHOSIS_000001,KOR,COUNTRY,2009,SEX_MLE,76.90051259,76.8367856,76.96423957
WHOSIS_000001,QAT,COUNTRY,2006,SEX_MLE,70.78763457,70.33246126,71.3621154
WHOSIS_000001,VNM,COUNTRY,2015,SEX_BTSX,73.03125783,72.65322255,73.57947327
WHOSIS_000001,TTO,COUNTRY,2012,SEX_BTSX,74.64546221,74.35438022,75.02442398
WHOSIS_000001,NPL,COUNTRY,2019,SEX_FMLE,73.10385136,72.40273208,73.87670227
WHOSIS_000001,CZE,COUNTRY,2012,SEX_MLE,74.96390398,74.93254624,75.05727738
WHOSIS_000001,MDV,COUNTRY,2001,SEX_BTSX,70.45676102,70.10132262,70.85452035
WHOSIS_000001,RUS,COUNTRY,2015,SEX_MLE,65.84297136,65.83548967,65.90006297
WHOSIS_000001,AGO,COUNTRY,2009,SEX_MLE,55.00284097,54.16394342,56.03698312
WHOSIS_000001,ARE,COUNTRY,2003,SEX_FMLE,78.49638081,78.18535147,78.93464602
WHOSIS_000001,ITA,COUNTRY,2019,SEX_MLE,80.93606726,80.8772756,80.99485892
WHOSIS_000001,PNG,COUNTRY,2017,SEX_BTSX,66.39410121,65.73185638,67.23562135
WHOSIS_000001,MAR,COUNTRY,2012,SEX_MLE,72.05072468,71.17112861,72.951109
WHOSIS_000001,JAM,COUNTRY,2000,SEX_BTSX,72.25330071,71.98566985,72.56369858
WHOSIS_000001,SOM,COUNTRY,2003,SEX_FMLE,51.82135299,50.84736318,52.93595987
WHOSIS_000001,THA,COUNTRY,2018,SEX_BTSX,77.14916132,76.74353258,77.64027537
WHOSIS_000001,NLD,COUNTRY,2019,SEX_MLE,80.84521805,80.83646602,80.92740996
WHOSIS_000001,TZA,COUNTRY,2017,SEX_BTSX,65.98183854,65.29982442,66.92700999
WHOSIS_000001,LUX,COUNTRY,2007,SEX_MLE,77.80649169,77.70737072,77.97981515
WHOSIS_000001,UZB,COUNTRY,2016,SEX_MLE,67.68588226,67.45378518,68.02796101
WHOSIS_000001,TCD,COUNTRY,2016,SEX_MLE,56.89202208,55.74975992,57.95863089
WHOSIS_000001,POL,COUNTRY,2011,SEX_BTSX,76.56402189,76.56072961,76.63145446
WHOSIS_000001,MWI,COUNTRY,2005,SEX_BTSX,49.35021214,48.53396768,50.35340659
WHOSIS_000001,KWT,COUNTRY,2018,SEX_MLE,80.78312219,80.68648573,80.94503608
WHOSIS_000001,FSM,COUNTRY,2010,SEX_FMLE,67.70723548,67.08350063,68.27672801
WHOSIS_000001,ITA,COUNTRY,2014,SEX_MLE,80.28966355,80.23168155,80.34764554
WHOSIS_000001,ALB,COUNTRY,2001,SEX_MLE,73.07161479,72.70347923,73.63553715
WHOSIS_000001,BFA,COUNTRY,2017,SEX_MLE,59.41172164,58.35837181,60.40607329
WHOSIS_000001,TKM,COUNTRY,2009,SEX_MLE,64.73690885,64.29120629,65.16366753
WHOSIS_000001,FRA,COUNTRY,2012,SEX_MLE,78.48840544,78.43157102,78.54523986
WHOSIS_000001,CAN,COUNTRY,2015,SEX_MLE,79.76275146,79.73716445,79.85768577
WHOSIS_000001,IND,COUNTRY,2010,SEX_FMLE,69.3710049,68.81745458,69.94679582
WHOSIS_000001,TLS,COUNTRY,2000,SEX_FMLE,63.30557718,62.53986123,64.12718531
WHOSIS_000001,SAU,COUNTRY,2012,SEX_MLE,76.28317706,76.01438555,76.57784711
WHOSIS_000001,KOR,COUNTRY,2013,SEX_MLE,78.32923057,78.25999458,78.39846655
WHOSIS_000001,KHM,COUNTRY,2006,SEX_FMLE,66.87710945,66.37198665,67.44763679
WHOSIS_000001,CHE,COUNTRY,2002,SEX_MLE,77.80889072,77.78886671,77.89728358
WHOSIS_000001,YEM,COUNTRY,2007,SEX_BTSX,66.73494764,65.86602098,67.54820973
WHOSIS_000001,WSM,COUNTRY,2004,SEX_MLE,68.40669919,67.69313227,69.07267727
WHOSIS_000001,BLZ,COUNTRY,2008,SEX_MLE,71.11329239,70.92905508,71.3649915
WHOSIS_000001,MUS,COUNTRY,2005,SEX_BTSX,72.14096947,72.02974171,72.32136285
WHOSIS_000001,OMN,COUNTRY,2015,SEX_MLE,71.65817759,71.2873639,72.07678046
WHOSIS_000001,BHS,COUNTRY,2018,SEX_FMLE,76.49230753,76.0861036,77.03565413
WHOSIS_000001,PER,COUNTRY,2002,SEX_BTSX,76.14080179,75.71106846,76.67019796
WHOSIS_000001,MEX,COUNTRY,2006,SEX_MLE,72.9409665,72.78081519,73.16716
WHOSIS_000001,DOM,COUNTRY,2004,SEX_FMLE,75.54202092,75.11620087,76.00694912
WHOSIS_000001,MYS,COUNTRY,2005,SEX_FMLE,76.29374359,76.28355587,76.38044557
WHOSIS_000001,COD,COUNTRY,2003,SEX_BTSX,53.6935484,52.82514981,54.73050488
WHOSIS_000001,JAM,COUNTRY,2014,SEX_BTSX,73.23854714,73.04003132,73.48243444
WHOSIS_000001,STP,COUNTRY,2005,SEX_FMLE,67.38002618,66.81016755,67.89644151
WHOSIS_000001,GIN,COUNTRY,2010,SEX_MLE,57.0049802,56.11784556,57.83650478
WHOSIS_000001,MKD,COUNTRY,2019,SEX_BTSX,76.14804901,76.01321076,76.33625659
WHOSIS_000001,NAM,COUNTRY,2000,SEX_MLE,50.90337741,50.01110847,51.99000349
WHOSIS_000001,BEL,COUNTRY,2021,SEX_BTSX,81.5059627,81.46589972,81.60981568
WHOSIS_000001,GEO,COUNTRY,2005,SEX_MLE,67.79663203,67.59361679,68.09081036
WHOSIS_000001,FRA,COUNTRY,2010,SEX_BTSX,81.2215994,81.16057962,81.28261917
WHOSIS_000001,ISL,COUNTRY,2020,SEX_MLE,81.27024511,81.16200117,81.52593874
WHOSIS_000001,YEM,COUNTRY,2005,SEX_MLE,64.10264868,63.26954797,65.19616969
WHOSIS_000001,LUX,COUNTRY,2017,SEX_MLE,80.7354051,80.61807653,80.91246765
WHOSIS_000001,GNQ,COUNTRY,2012,SEX_BTSX,60.11028327,58.75043616,61.64170729
WHOSIS_000001,LCA,COUNTRY,2010,SEX_BTSX,76.00781498,75.74604889,76.32811017
WHOSIS_000001,MNG,COUNTRY,2018,SEX_BTSX,70.47775442,70.03244758,70.82185521
WHOSIS_000001,UKR,COUNTRY,2013,SEX_MLE,66.57493616,66.54677464,66.65782478
WHOSIS_000001,CHL,COUNTRY,2005,SEX_FMLE,80.73799252,80.72227352,80.81711663
WHOSIS_000001,NIC,COUNTRY,2014,SEX_BTSX,77.51891848,77.29094443,77.80776711
WHOSIS_000001,WPR,REGION,2000,SEX_BTSX,71.96302959,71.59963771,72.37317225
WHOSIS_000001,LCA,COUNTRY,2009,SEX_BTSX,75.83775931,75.5609047,76.15766366
WHOSIS_000001,TTO,COUNTRY,2008,SEX_FMLE,75.45463722,75.21608079,75.81529602
WHOSIS_000001,CHE,COUNTRY,2016,SEX_BTSX,83.17109413,83.15290303,83.25171713
WHOSIS_000001,VEN,COUNTRY,2004,SEX_FMLE,78.20256077,78.14667022,78.32644023
WHOSIS_000001,LVA,COUNTRY,2020,SEX_MLE,70.85157001,70.77537735,70.98987725
WHOSIS_000001,SLE,COUNTRY,2015,SEX_FMLE,57.66378193,56.73933877,58.79406989
WHOSIS_000001,ROU,COUNTRY,2003,SEX_FMLE,74.96831421,74.88999636,75.12360149
WHOSIS_000001,COG,COUNTRY,2008,SEX_MLE,59.46923626,58.72267749,60.32427433
WHOSIS_000001,MLI,COUNTRY,2000,SEX_FMLE,52.92290248,52.07239361,53.91644689
WHOSIS_000001,BGD,COUNTRY,2016,SEX_MLE,72.30843543,71.72868721,73.18236701
WHOSIS_000001,CHL,COUNTRY,2018,SEX_FMLE,83.28924091,83.26987489,83.37762876
WHOSIS_000001,ERI,COUNTRY,2012,SEX_BTSX,61.35054403,60.43459931,62.35540028
WHOSIS_000001,IDN,COUNTRY,2007,SEX_MLE,67.06989126,66.46658,67.62209202
WHOSIS_000001,SGP,COUNTRY,2004,SEX_MLE,77.98088688,77.95173033,78.06429263
WHOSIS_000001,MNG,COUNTRY,2006,SEX_MLE,61.76608506,61.26336138,62.24343875
WHOSIS_000001,BEN,COUNTRY,2009,SEX_MLE,58.79836291,57.98030026,59.67162092
WHOSIS_000001,IND,COUNTRY,2014,SEX_BTSX,68.91972988,68.47808298,69.42738152
WHOSIS_000001,ISL,COUNTRY,2017,SEX_MLE,80.81149999,80.68706763,80.99475218
WHOSIS_000001,ROU,COUNTRY,2016,SEX_MLE,71.48354448,71.44899946,71.58123788
WHOSIS_000001,TUN,COUNTRY,2016,SEX_FMLE,79.42705778,78.83142011,80.21307234
WHOSIS_000001,IDN,COUNTRY,2016,SEX_FMLE,72.56672665,71.94371029,73.36319969
WHOSIS_000001,WPR,REGION,2006,SEX_FMLE,77.18179705,76.90510136,77.5006721
WHOSIS_000001,EST,COUNTRY,2012,SEX_FMLE,81.1575904,81.02907426,81.34629249
WHOSIS_000001,COD,COUNTRY,2011,SEX_BTSX,57.88760041,56.93547138,58.68556165
WHOSIS_000001,MUS,COUNTRY,2002,SEX_BTSX,71.67923755,71.55881195,71.87208844
WHOSIS_000001,AFG,COUNTRY,2015,SEX_BTSX,60.32951348,59.49081483,61.3663229
WHOSIS_000001,LBY,COUNTRY,2016,SEX_BTSX,72.63664308,72.06464802,73.35442035
WHOSIS_000001,MUS,COUNTRY,2015,SEX_BTSX,74.12593279,73.9982444,74.33870829
WHOSIS_000001,LSO,COUNTRY,2011,SEX_FMLE,52.35022111,51.18070113,53.60841643
WHOSIS_000001,MKD,COUNTRY,2002,SEX_FMLE,75.47840134,75.37005006,75.67974533
WHOSIS_000001,CIV,COUNTRY,2014,SEX_MLE,57.82216883,56.79174498,58.78489165
WHOSIS_000001,KEN,COUNTRY,2009,SEX_FMLE,62.30661294,61.67039075,63.15292133
WHOSIS_000001,JOR,COUNTRY,2009,SEX_BTSX,76.34651794,76.00191025,76.83983475
WHOSIS_000001,SEAR,REGION,2018,SEX_FMLE,72.83908926,72.34588292,73.39756174
WHOSIS_000001,MUS,COUNTRY,2006,SEX_FMLE,75.87694087,75.73456665,76.11617481
WHOSIS_000001,MDG,COUNTRY,2003,SEX_FMLE,60.83473752,60.19247387,61.50497159
WHOSIS_000001,HTI,COUNTRY,2016,SEX_MLE,62.51458484,61.61818499,63.80208593
WHOSIS_000001,ARE,COUNTRY,2011,SEX_BTSX,80.25767057,79.9090087,80.65966523
WHOSIS_000001,SOM,COUNTRY,2007,SEX_FMLE,52.45947082,51.41084066,53.65320592
WHOSIS_000001,VCT,COUNTRY,2018,SEX_BTSX,73.17900227,72.91696838,73.5079922
WHOSIS_000001,NGA,COUNTRY,2007,SEX_BTSX,58.17779892,57.33245163,59.12760073
WHOSIS_000001,POL,COUNTRY,2001,SEX_BTSX,74.09873292,74.08077989,74.17535235
WHOSIS_000001,BOL,COUNTRY,2001,SEX_MLE,65.68051987,65.02160872,66.35209021
WHOSIS_000001,UGA,COUNTRY,2004,SEX_MLE,51.06549855,50.38435095,51.93861795
WHOSIS_000001,BRA,COUNTRY,2007,SEX_BTSX,73.5789865,73.36614743,73.839717
WHOSIS_000001,ESP,COUNTRY,2009,SEX_BTSX,81.32919045,81.26852669,81.3898542
WHOSIS_000001,COL,COUNTRY,2004,SEX_MLE,70.62168557,70.3056988,71.02325384
WHOSIS_000001,GTM,COUNTRY,2015,SEX_BTSX,72.0454314,71.72042768,72.34617839
WHOSIS_000001,AFG,COUNTRY,2009,SEX_MLE,58.09991419,57.29367603,59.23855648
WHOSIS_000001,DOM,COUNTRY,2003,SEX_FMLE,76.08162268,75.63886818,76.57980321
WHOSIS_000001,NLD,COUNTRY,2006,SEX_MLE,77.59405674,77.58541725,77.67450396
WHOSIS_000001,GIN,COUNTRY,2002,SEX_BTSX,55.1808226,54.38596866,56.03519256
WHOSIS_000001,NER,COUNTRY,2002,SEX_MLE,51.4212519,50.417585,52.7080844
WHOSIS_000001,ISR,COUNTRY,2014,SEX_BTSX,81.37964957,81.36332886,81.466558
WHOSIS_000001,WSM,COUNTRY,2002,SEX_BTSX,69.93318688,69.38306095,70.6027755
WHOSIS_000001,ARM,COUNTRY,2008,SEX_MLE,68.40342215,68.20949434,68.64286484
WHOSIS_000001,LVA,COUNTRY,2014,SEX_FMLE,79.30379258,79.195708,79.46318631
WHOSIS_000001,BEN,COUNTRY,2010,SEX_BTSX,61.3045144,60.55720959,62.25075202
WHOSIS_000001,TON,COUNTRY,2009,SEX_MLE,66.7077238,66.21574611,67.31636356
WHOSIS_000001,GNB,COUNTRY,2000,SEX_FMLE,52.46592018,51.51109892,53.45320328
WHOSIS_000001,BRA,COUNTRY,2015,SEX_BTSX,74.711289,74.54276357,74.95134375
WHOSIS_000001,VCT,COUNTRY,2020,SEX_MLE,70.32792998,69.84147768,70.8969421
WHOSIS_000001,SYC,COUNTRY,2013,SEX_FMLE,76.7428155,76.56014037,76.99207556
WHOSIS_000001,BIH,COUNTRY,2011,SEX_FMLE,79.64357507,79.55888309,79.79993863
WHOSIS_000001,CRI,COUNTRY,2007,SEX_FMLE,82.67136346,82.58162211,82.82829997
WHOSIS_000001,BLR,COUNTRY,2018,SEX_FMLE,79.2515234,79.21453263,79.36034619
WHOSIS_000001,SWZ,COUNTRY,2011,SEX_BTSX,48.07568339,46.87095296,49.76872012
WHOSIS_000001,BLZ,COUNTRY,2001,SEX_MLE,67.72637524,67.52700117,67.99687377
WHOSIS_000001,PHL,COUNTRY,2002,SEX_FMLE,73.50149294,73.22121158,73.94184273
WHOSIS_000001,BGR,COUNTRY,2012,SEX_FMLE,77.79070402,77.70619716,77.92945665
WHOSIS_000001,MDA,COUNTRY,2021,SEX_BTSX,69.55780877,69.23497591,69.92904402
WHOSIS_000001,CRI,COUNTRY,2009,SEX_MLE,78.24687095,78.18581792,78.39736562
WHOSIS_000001,NER,COUNTRY,2019,SEX_MLE,59.64390691,58.18718412,61.11924615
WHOSIS_000001,ARE,COUNTRY,2011,SEX_MLE,80.05557829,79.66900549,80.5367453
WHOSIS_000001,SVK,COUNTRY,2013,SEX_MLE,72.86801767,72.82582898,72.97426107
WHOSIS_000001,GHA,COUNTRY,2012,SEX_MLE,60.73038982,60.13817144,61.35360582
WHOSIS_000001,EUR,REGION,2012,SEX_FMLE,79.74715841,79.67470852,79.90389551
WHOSIS_000001,SVK,COUNTRY,2001,SEX_FMLE,77.45138961,77.38966503,77.56430519
WHOSIS_000001,EUR,REGION,2011,SEX_MLE,72.61549864,72.53958274,72.77736914
WHOSIS_000001,HUN,COUNTRY,2005,SEX_FMLE,77.00806469,76.98389298,77.10042076
WHOSIS_000001,COM,COUNTRY,2006,SEX_FMLE,65.55469912,64.80673049,66.37787479
WHOSIS_000001,OMN,COUNTRY,2007,SEX_MLE,70.94644118,70.51831163,71.48794659
WHOSIS_000001,ZAF,COUNTRY,2016,SEX_MLE,60.56091588,60.21856113,60.8683428
